model_tag,model,item_id,condition,prompt,margin,pass_margin_gt_0,pass_margin_gt_1
phi2,Phi-2,agr_0203,SP,The reporter of the alliances in question,2.757265090942383,True,True
phi2,Phi-2,agr_0203,PS,The reporters of the alliance in question,5.178282737731934,True,True
phi2,Phi-2,agr_0203,PP,The reporters of the alliances in question,6.701095581054688,True,True
phi2,Phi-2,agr_0204,SS,The worker of the alliance in question,5.49174690246582,True,True
phi2,Phi-2,agr_0204,SP,The worker of the alliances in question,0.8342761993408203,True,False
phi2,Phi-2,agr_0204,PS,The workers of the alliance in question,5.03184986114502,True,True
phi2,Phi-2,agr_0204,PP,The workers of the alliances in question,6.881627082824707,True,True
phi2,Phi-2,agr_0205,SS,The analyst of the network in question,7.071624755859375,True,True
phi2,Phi-2,agr_0205,SP,The analyst of the networks in question,2.9248838424682617,True,True
phi2,Phi-2,agr_0205,PS,The analysts of the network in question,5.178127288818359,True,True
phi2,Phi-2,agr_0205,PP,The analysts of the networks in question,6.606378555297852,True,True
phi2,Phi-2,agr_0206,SS,The examiner of the platform in question,6.538429260253906,True,True
phi2,Phi-2,agr_0206,SP,The examiner of the platforms in question,1.9860095977783203,True,True
phi2,Phi-2,agr_0206,PS,The examiners of the platform in question,5.162112236022949,True,True
phi2,Phi-2,agr_0206,PP,The examiners of the platforms in question,6.770981788635254,True,True
phi2,Phi-2,agr_0207,SS,The coordinator of the school in question,6.980704307556152,True,True
phi2,Phi-2,agr_0207,SP,The coordinator of the schools in question,2.510655403137207,True,True
phi2,Phi-2,agr_0207,PS,The coordinators of the school in question,4.46336555480957,True,True
phi2,Phi-2,agr_0207,PP,The coordinators of the schools in question,6.49056339263916,True,True
phi2,Phi-2,agr_0208,SS,The assistant of the board in question,5.119785308837891,True,True
phi2,Phi-2,agr_0208,SP,The assistant of the boards in question,1.053619384765625,True,True
phi2,Phi-2,agr_0208,PS,The assistants of the board in question,4.308542251586914,True,True
phi2,Phi-2,agr_0208,PP,The assistants of the boards in question,6.281373977661133,True,True
phi2,Phi-2,agr_0209,SS,The engineer of the club in question,6.674283027648926,True,True
phi2,Phi-2,agr_0209,SP,The engineer of the clubs in question,2.276834487915039,True,True
phi2,Phi-2,agr_0209,PS,The engineers of the club in question,5.395524978637695,True,True
phi2,Phi-2,agr_0209,PP,The engineers of the clubs in question,7.020442962646484,True,True
phi2,Phi-2,agr_0210,SS,The accountant of the board in question,6.031022071838379,True,True
phi2,Phi-2,agr_0210,SP,The accountant of the boards in question,1.5863637924194336,True,True
phi2,Phi-2,agr_0210,PS,The accountants of the board in question,4.486008644104004,True,True
phi2,Phi-2,agr_0210,PP,The accountants of the boards in question,6.719875335693359,True,True
phi2,Phi-2,agr_0211,SS,The technician of the platform in question,5.919901847839356,True,True
phi2,Phi-2,agr_0211,SP,The technician of the platforms in question,1.424921989440918,True,True
phi2,Phi-2,agr_0211,PS,The technicians of the platform in question,5.185209274291992,True,True
phi2,Phi-2,agr_0211,PP,The technicians of the platforms in question,6.992922782897949,True,True
phi2,Phi-2,agr_0212,SS,The artist of the enterprise in question,5.218867301940918,True,True
phi2,Phi-2,agr_0212,SP,The artist of the enterprises in question,0.6532440185546875,True,False
phi2,Phi-2,agr_0212,PS,The artists of the enterprise in question,4.729215621948242,True,True
phi2,Phi-2,agr_0212,PP,The artists of the enterprises in question,6.881142616271973,True,True
phi2,Phi-2,agr_0213,SS,The lecturer of the consortium in question,6.043561935424805,True,True
phi2,Phi-2,agr_0213,SP,The lecturer of the consortiums in question,1.2360925674438477,True,True
phi2,Phi-2,agr_0213,PS,The lecturers of the consortium in question,5.734647750854492,True,True
phi2,Phi-2,agr_0213,PP,The lecturers of the consortiums in question,6.854372978210449,True,True
phi2,Phi-2,agr_0214,SS,The builder of the laboratory in question,7.266322135925293,True,True
phi2,Phi-2,agr_0214,SP,The builder of the laboratories in question,5.145491600036621,True,True
phi2,Phi-2,agr_0214,PS,The builders of the laboratory in question,5.649809837341309,True,True
phi2,Phi-2,agr_0214,PP,The builders of the laboratories in question,6.4788007736206055,True,True
phi2,Phi-2,agr_0215,SS,The driver of the platform in question,7.363703727722168,True,True
phi2,Phi-2,agr_0215,SP,The driver of the platforms in question,1.296609878540039,True,True
phi2,Phi-2,agr_0215,PS,The drivers of the platform in question,4.602996826171875,True,True
phi2,Phi-2,agr_0215,PP,The drivers of the platforms in question,6.957432746887207,True,True
phi2,Phi-2,agr_0216,SS,The commissioner of the consortium in question,6.739781379699707,True,True
phi2,Phi-2,agr_0216,SP,The commissioner of the consortiums in question,2.0821218490600586,True,True
phi2,Phi-2,agr_0216,PS,The commissioners of the consortium in question,4.048632621765137,True,True
phi2,Phi-2,agr_0216,PP,The commissioners of the consortiums in question,6.062169075012207,True,True
phi2,Phi-2,agr_0217,SS,The advisor of the ministry in question,5.425442695617676,True,True
phi2,Phi-2,agr_0217,SP,The advisor of the ministries in question,1.4216527938842771,True,True
phi2,Phi-2,agr_0217,PS,The advisors of the ministry in question,4.317927360534668,True,True
phi2,Phi-2,agr_0217,PP,The advisors of the ministries in question,6.4025726318359375,True,True
phi2,Phi-2,agr_0218,SS,The member of the network in question,4.603681564331055,True,True
phi2,Phi-2,agr_0218,SP,The member of the networks in question,0.2752590179443359,True,False
phi2,Phi-2,agr_0218,PS,The members of the network in question,4.784747123718262,True,True
phi2,Phi-2,agr_0218,PP,The members of the networks in question,6.683451652526856,True,True
phi2,Phi-2,agr_0219,SS,The author of the forum in question,7.556105613708496,True,True
phi2,Phi-2,agr_0219,SP,The author of the forums in question,4.236635208129883,True,True
phi2,Phi-2,agr_0219,PS,The authors of the forum in question,5.695769309997559,True,True
phi2,Phi-2,agr_0219,PP,The authors of the forums in question,6.455020904541016,True,True
phi2,Phi-2,agr_0220,SS,The scientist of the partnership in question,6.296298980712891,True,True
phi2,Phi-2,agr_0220,SP,The scientist of the partnerships in question,2.375865936279297,True,True
phi2,Phi-2,agr_0220,PS,The scientists of the partnership in question,4.600356101989746,True,True
phi2,Phi-2,agr_0220,PP,The scientists of the partnerships in question,7.051218032836914,True,True
phi2,Phi-2,agr_0221,SS,The inspector of the facility in question,7.209401130676269,True,True
phi2,Phi-2,agr_0221,SP,The inspector of the facilities in question,3.1295461654663086,True,True
phi2,Phi-2,agr_0221,PS,The inspectors of the facility in question,5.842159271240234,True,True
phi2,Phi-2,agr_0221,PP,The inspectors of the facilities in question,6.916897773742676,True,True
phi2,Phi-2,agr_0222,SS,The lecturer of the project in question,6.771892547607422,True,True
phi2,Phi-2,agr_0222,SP,The lecturer of the projects in question,2.398642539978028,True,True
phi2,Phi-2,agr_0222,PS,The lecturers of the project in question,5.437445640563965,True,True
phi2,Phi-2,agr_0222,PP,The lecturers of the projects in question,6.9982500076293945,True,True
phi2,Phi-2,agr_0223,SS,The student of the ministry in question,5.232064247131348,True,True
phi2,Phi-2,agr_0223,SP,The student of the ministries in question,0.5263633728027344,True,False
phi2,Phi-2,agr_0223,PS,The students of the ministry in question,5.770268440246582,True,True
phi2,Phi-2,agr_0223,PP,The students of the ministries in question,6.938032150268555,True,True
phi2,Phi-2,agr_0224,SS,The accountant of the firm in question,6.989184379577637,True,True
phi2,Phi-2,agr_0224,SP,The accountant of the firms in question,1.7536354064941406,True,True
phi2,Phi-2,agr_0224,PS,The accountants of the firm in question,4.950283050537109,True,True
phi2,Phi-2,agr_0224,PP,The accountants of the firms in question,6.704840660095215,True,True
phi2,Phi-2,agr_0225,SS,The scientist of the authority in question,5.978231430053711,True,True
phi2,Phi-2,agr_0225,SP,The scientist of the authorities in question,3.194870948791504,True,True
phi2,Phi-2,agr_0225,PS,The scientists of the authority in question,4.405379295349121,True,True
phi2,Phi-2,agr_0225,PP,The scientists of the authorities in question,5.767132759094238,True,True
phi2,Phi-2,agr_0226,SS,The editor of the branch in question,5.793013572692871,True,True
phi2,Phi-2,agr_0226,SP,The editor of the branches in question,1.226449966430664,True,True
phi2,Phi-2,agr_0226,PS,The editors of the branch in question,3.4563446044921875,True,True
phi2,Phi-2,agr_0226,PP,The editors of the branches in question,5.7527923583984375,True,True
phi2,Phi-2,agr_0227,SS,The operator of the board in question,5.026087760925293,True,True
phi2,Phi-2,agr_0227,SP,The operator of the boards in question,1.928317070007324,True,True
phi2,Phi-2,agr_0227,PS,The operators of the board in question,4.688602447509766,True,True
phi2,Phi-2,agr_0227,PP,The operators of the boards in question,6.842354774475098,True,True
phi2,Phi-2,agr_0228,SS,The lecturer of the office in question,5.708271026611328,True,True
phi2,Phi-2,agr_0228,SP,The lecturer of the offices in question,2.369321823120117,True,True
phi2,Phi-2,agr_0228,PS,The lecturers of the office in question,4.909914016723633,True,True
phi2,Phi-2,agr_0228,PP,The lecturers of the offices in question,6.64314079284668,True,True
phi2,Phi-2,agr_0229,SS,The director of the committee in question,6.493109703063965,True,True
phi2,Phi-2,agr_0229,SP,The director of the committees in question,1.5684938430786133,True,True
phi2,Phi-2,agr_0229,PS,The directors of the committee in question,4.99561882019043,True,True
phi2,Phi-2,agr_0229,PP,The directors of the committees in question,6.835345268249512,True,True
phi2,Phi-2,agr_0230,SS,The advisor of the firm in question,6.344243049621582,True,True
phi2,Phi-2,agr_0230,SP,The advisor of the firms in question,1.7082910537719729,True,True
phi2,Phi-2,agr_0230,PS,The advisors of the firm in question,4.488530158996582,True,True
phi2,Phi-2,agr_0230,PP,The advisors of the firms in question,6.573094367980957,True,True
phi2,Phi-2,agr_0231,SS,The planner of the office in question,7.476602554321289,True,True
phi2,Phi-2,agr_0231,SP,The planner of the offices in question,4.580002784729004,True,True
phi2,Phi-2,agr_0231,PS,The planners of the office in question,5.893105506896973,True,True
phi2,Phi-2,agr_0231,PP,The planners of the offices in question,6.421244621276856,True,True
phi2,Phi-2,agr_0232,SS,The doctor of the club in question,5.632990837097168,True,True
phi2,Phi-2,agr_0232,SP,The doctor of the clubs in question,0.8379135131835938,True,False
phi2,Phi-2,agr_0232,PS,The doctors of the club in question,5.200309753417969,True,True
phi2,Phi-2,agr_0232,PP,The doctors of the clubs in question,6.864872932434082,True,True
phi2,Phi-2,agr_0233,SS,The officer of the school in question,6.431257247924805,True,True
phi2,Phi-2,agr_0233,SP,The officer of the schools in question,1.539628982543945,True,True
phi2,Phi-2,agr_0233,PS,The officers of the school in question,5.898674011230469,True,True
phi2,Phi-2,agr_0233,PP,The officers of the schools in question,7.157535552978516,True,True
phi2,Phi-2,agr_0234,SS,The analyst of the corporation in question,7.059530258178711,True,True
phi2,Phi-2,agr_0234,SP,The analyst of the corporations in question,2.5823659896850586,True,True
phi2,Phi-2,agr_0234,PS,The analysts of the corporation in question,5.383815765380859,True,True
phi2,Phi-2,agr_0234,PP,The analysts of the corporations in question,6.409976005554199,True,True
phi2,Phi-2,agr_0235,SS,The examiner of the centre in question,6.430149078369141,True,True
phi2,Phi-2,agr_0235,SP,The examiner of the centres in question,1.364704132080078,True,True
phi2,Phi-2,agr_0235,PS,The examiners of the centre in question,5.600963592529297,True,True
phi2,Phi-2,agr_0235,PP,The examiners of the centres in question,6.962868690490723,True,True
phi2,Phi-2,agr_0236,SS,The builder of the platform in question,7.124502182006836,True,True
phi2,Phi-2,agr_0236,SP,The builder of the platforms in question,3.844396591186523,True,True
phi2,Phi-2,agr_0236,PS,The builders of the platform in question,5.217372894287109,True,True
phi2,Phi-2,agr_0236,PP,The builders of the platforms in question,6.490531921386719,True,True
phi2,Phi-2,agr_0237,SS,The director of the institution in question,6.234856605529785,True,True
phi2,Phi-2,agr_0237,SP,The director of the institutions in question,1.317368507385254,True,True
phi2,Phi-2,agr_0237,PS,The directors of the institution in question,4.4611663818359375,True,True
phi2,Phi-2,agr_0237,PP,The directors of the institutions in question,6.934275627136231,True,True
phi2,Phi-2,agr_0238,SS,The developer of the program in question,6.344161987304688,True,True
phi2,Phi-2,agr_0238,SP,The developer of the programs in question,2.566128730773926,True,True
phi2,Phi-2,agr_0238,PS,The developers of the program in question,5.467792510986328,True,True
phi2,Phi-2,agr_0238,PP,The developers of the programs in question,6.860796928405762,True,True
phi2,Phi-2,agr_0239,SS,The assistant of the firm in question,6.297712326049805,True,True
phi2,Phi-2,agr_0239,SP,The assistant of the firms in question,1.0380773544311523,True,True
phi2,Phi-2,agr_0239,PS,The assistants of the firm in question,4.804872512817383,True,True
phi2,Phi-2,agr_0239,PP,The assistants of the firms in question,6.473135948181152,True,True
phi2,Phi-2,agr_0240,SS,The auditor of the centre in question,6.435703277587891,True,True
phi2,Phi-2,agr_0240,SP,The auditor of the centres in question,1.505671501159668,True,True
phi2,Phi-2,agr_0240,PS,The auditors of the centre in question,5.119938850402832,True,True
phi2,Phi-2,agr_0240,PP,The auditors of the centres in question,6.641744613647461,True,True
phi2,Phi-2,agr_0241,SS,The lawyer of the region in question,6.332429885864258,True,True
phi2,Phi-2,agr_0241,SP,The lawyer of the regions in question,1.7428112030029297,True,True
phi2,Phi-2,agr_0241,PS,The lawyers of the region in question,5.310276985168457,True,True
phi2,Phi-2,agr_0241,PP,The lawyers of the regions in question,6.612738609313965,True,True
phi2,Phi-2,agr_0242,SS,The examiner of the facility in question,6.643655776977539,True,True
