item_id,base_item_index,template_id,verb_pair,subject_singular,subject_plural,distractor_singular,distractor_plural,condition,subject_number,distractor_number,prompt,singular_verb,plural_verb,correct_verb,wrong_verb,full_sentence_example
agr_0060,60,of_in_question,be_past,supervisor,supervisors,group,groups,SS,singular,singular,The supervisor of the group in question,was,were,was,were,The supervisor of the group in question was responsible for the decision.
agr_0060,60,of_in_question,be_past,supervisor,supervisors,group,groups,SP,singular,plural,The supervisor of the groups in question,was,were,was,were,The supervisor of the groups in question was responsible for the decision.
agr_0060,60,of_in_question,be_past,supervisor,supervisors,group,groups,PS,plural,singular,The supervisors of the group in question,was,were,were,was,The supervisors of the group in question were responsible for the decision.
agr_0060,60,of_in_question,be_past,supervisor,supervisors,group,groups,PP,plural,plural,The supervisors of the groups in question,was,were,were,was,The supervisors of the groups in question were responsible for the decision.
agr_0060,60,of_in_question,have_present,supervisor,supervisors,group,groups,SS,singular,singular,The supervisor of the group in question,has,have,has,have,The supervisor of the group in question has received the report.
agr_0060,60,of_in_question,have_present,supervisor,supervisors,group,groups,SP,singular,plural,The supervisor of the groups in question,has,have,has,have,The supervisor of the groups in question has received the report.
agr_0060,60,of_in_question,have_present,supervisor,supervisors,group,groups,PS,plural,singular,The supervisors of the group in question,has,have,have,has,The supervisors of the group in question have received the report.
agr_0060,60,of_in_question,have_present,supervisor,supervisors,group,groups,PP,plural,plural,The supervisors of the groups in question,has,have,have,has,The supervisors of the groups in question have received the report.
agr_0060,60,of_in_question,do_present,supervisor,supervisors,group,groups,SS,singular,singular,The supervisor of the group in question,does,do,does,do,The supervisor of the group in question does not agree with the proposal.
agr_0060,60,of_in_question,do_present,supervisor,supervisors,group,groups,SP,singular,plural,The supervisor of the groups in question,does,do,does,do,The supervisor of the groups in question does not agree with the proposal.
agr_0060,60,of_in_question,do_present,supervisor,supervisors,group,groups,PS,plural,singular,The supervisors of the group in question,does,do,do,does,The supervisors of the group in question do not agree with the proposal.
agr_0060,60,of_in_question,do_present,supervisor,supervisors,group,groups,PP,plural,plural,The supervisors of the groups in question,does,do,do,does,The supervisors of the groups in question do not agree with the proposal.
agr_0061,61,of_in_question,be_present,technician,technicians,college,colleges,SS,singular,singular,The technician of the college in question,is,are,is,are,The technician of the college in question is responsible for the decision.
agr_0061,61,of_in_question,be_present,technician,technicians,college,colleges,SP,singular,plural,The technician of the colleges in question,is,are,is,are,The technician of the colleges in question is responsible for the decision.
agr_0061,61,of_in_question,be_present,technician,technicians,college,colleges,PS,plural,singular,The technicians of the college in question,is,are,are,is,The technicians of the college in question are responsible for the decision.
agr_0061,61,of_in_question,be_present,technician,technicians,college,colleges,PP,plural,plural,The technicians of the colleges in question,is,are,are,is,The technicians of the colleges in question are responsible for the decision.
agr_0061,61,of_in_question,be_past,technician,technicians,college,colleges,SS,singular,singular,The technician of the college in question,was,were,was,were,The technician of the college in question was responsible for the decision.
agr_0061,61,of_in_question,be_past,technician,technicians,college,colleges,SP,singular,plural,The technician of the colleges in question,was,were,was,were,The technician of the colleges in question was responsible for the decision.
agr_0061,61,of_in_question,be_past,technician,technicians,college,colleges,PS,plural,singular,The technicians of the college in question,was,were,were,was,The technicians of the college in question were responsible for the decision.
agr_0061,61,of_in_question,be_past,technician,technicians,college,colleges,PP,plural,plural,The technicians of the colleges in question,was,were,were,was,The technicians of the colleges in question were responsible for the decision.
agr_0061,61,of_in_question,have_present,technician,technicians,college,colleges,SS,singular,singular,The technician of the college in question,has,have,has,have,The technician of the college in question has received the report.
agr_0061,61,of_in_question,have_present,technician,technicians,college,colleges,SP,singular,plural,The technician of the colleges in question,has,have,has,have,The technician of the colleges in question has received the report.
agr_0061,61,of_in_question,have_present,technician,technicians,college,colleges,PS,plural,singular,The technicians of the college in question,has,have,have,has,The technicians of the college in question have received the report.
agr_0061,61,of_in_question,have_present,technician,technicians,college,colleges,PP,plural,plural,The technicians of the colleges in question,has,have,have,has,The technicians of the colleges in question have received the report.
agr_0061,61,of_in_question,do_present,technician,technicians,college,colleges,SS,singular,singular,The technician of the college in question,does,do,does,do,The technician of the college in question does not agree with the proposal.
